residence,workplace,commuters
Greenville,Denton,56.0
Greenville,Coppell,69.0
Greenville,Plano,1189.0
Greenville,Arlington,204.0
Greenville,Tyler,37.0
Greenville,Rockwall,2550.0
Greenville,Mineola,148.0
Greenville,Sulphur Springs,560.0
Greenville,Commerce,763.0
Greenville,Euless,69.0
Greenville,Princeton,69.0
Greenville,McKinney,1506.0
Greenville,Mount Vernon,69.0
Greenville,Boerne,37.0
Greenville,Corpus Christi,56.0
Greenville,Terrell,148.0
Greenville,Austin,279.0
Greenville,Grand Prairie,74.0
Greenville,Dallas,3181.0
Greenville,Richardson,450.0
Greenville,Grapevine,69.0
Greenville,Rowlett,380.0
Greenville,Fort Worth,79.0
Greenville,Addison,135.0
Greenville,Rendon,37.0
Richmond,Stafford,834.0
Richmond,Victoria,47.0
Richmond,Rosenberg,572.0
Richmond,Sugar Land,3376.0
Richmond,Lake Jackson,47.0
Richmond,Alvin,47.0
Richmond,Pasadena,106.0
Richmond,Meadows Place,47.0
Richmond,Deer Park,47.0
Richmond,Missouri City,332.0
Richmond,Houston,2724.0
Richmond,Channelview,47.0
Richmond,Cinco Ranch,47.0
Richmond,Four Corners,95.0
Richmond,Mission Bend,274.0
Rosenberg,Stafford,1708.0
Rosenberg,Victoria,263.0
Rosenberg,Hedwig Village,66.0
Rosenberg,Richmond,828.0
Rosenberg,Sugar Land,3632.0
Rosenberg,Lake Jackson,198.0
Rosenberg,Angleton,66.0
Rosenberg,Conroe,66.0
Rosenberg,Georgetown,132.0
Rosenberg,Huntsville,160.0
Rosenberg,Universal City,160.0
Rosenberg,Giddings,66.0
Rosenberg,La Marque,146.0
Rosenberg,League City,66.0
Rosenberg,Tomball,66.0
Rosenberg,Webster,80.0
Rosenberg,Pasadena,213.0
Rosenberg,Arlington,160.0
Rosenberg,North Richland Hills,80.0
Rosenberg,Dickinson,83.0
Rosenberg,Odem,66.0
Rosenberg,Lufkin,66.0
Rosenberg,Mont Belvieu,66.0
Rosenberg,Benbrook,160.0
Rosenberg,Meadows Place,131.0
Rosenberg,Boerne,66.0
Rosenberg,Fulshear,213.0
Rosenberg,Austin,66.0
Rosenberg,Grand Prairie,80.0
Rosenberg,Missouri City,199.0
Rosenberg,Galveston,198.0
Rosenberg,Dallas,66.0
Rosenberg,Grapevine,65.0
Rosenberg,Katy,131.0
Rosenberg,Bellaire,131.0
Rosenberg,Houston,4055.0
Rosenberg,Channelview,66.0
Rosenberg,Four Corners,66.0
Rosenberg,Mission Bend,345.0
Rosenberg,Pecan Grove,264.0
Rosenberg,Wild Peach Village,66.0
Sugar Land,Spring Valley Village,38.0
Sugar Land,Stafford,7709.0
Sugar Land,Jersey Village,60.0
Sugar Land,Frisco,38.0
Sugar Land,South Houston,60.0
Sugar Land,Live Oak,61.0
Sugar Land,Hutchins,61.0
Sugar Land,Hedwig Village,381.0
Sugar Land,Hunters Creek Village,38.0
Sugar Land,Richmond,369.0
Sugar Land,Rosenberg,398.0
Sugar Land,Freeport,69.0
Sugar Land,Conroe,38.0
Sugar Land,Highland Park,60.0
Sugar Land,Huntsville,193.0
Sugar Land,Alvin,108.0
Sugar Land,Richwood,106.0
Sugar Land,La Marque,60.0
Sugar Land,League City,61.0
Sugar Land,San Marcos,60.0
Sugar Land,San Angelo,51.0
Sugar Land,Garland,61.0
Sugar Land,Gainesville,38.0
Sugar Land,Tomball,38.0
Sugar Land,Southside Place,38.0
Sugar Land,Pasadena,287.0
Sugar Land,San Antonio,120.0
Sugar Land,Texas City,260.0
Sugar Land,Lewisville,196.0
Sugar Land,Plano,122.0
Sugar Land,McAllen,60.0
Sugar Land,Commerce,61.0
Sugar Land,College Station,171.0
Sugar Land,Mont Belvieu,60.0
Sugar Land,Waco,98.0
Sugar Land,Meadows Place,474.0
Sugar Land,Bunker Hill Village,89.0
Sugar Land,Corpus Christi,69.0
Sugar Land,Fulshear,61.0
Sugar Land,Austin,171.0
Sugar Land,Yoakum,69.0
Sugar Land,Beaumont,69.0
Sugar Land,Missouri City,6218.0
Sugar Land,Galveston,281.0
Sugar Land,Grapevine,38.0
Sugar Land,La Porte,129.0
Sugar Land,Bellaire,829.0
Sugar Land,Houston,20286.0
Sugar Land,Channelview,188.0
Sugar Land,Cinco Ranch,60.0
Sugar Land,Four Corners,532.0
Sugar Land,Mission Bend,713.0
Sugar Land,Pecan Grove,69.0
Sugar Land,The Woodlands,478.0
Highland Village,Colleyville,162.0
Highland Village,Allen,50.0
Highland Village,Frisco,1247.0
Highland Village,Windcrest,50.0
Highland Village,Double Oak,8536.0
Highland Village,Farmers Branch,467.0
Highland Village,Irving,318.0
Highland Village,Abilene,62.0
Highland Village,Copper Canyon,16014.0
Highland Village,Sugar Land,50.0
Highland Village,San Angelo,108.0
Highland Village,Garland,104.0
Highland Village,Saginaw,50.0
Highland Village,Granbury,100.0
Highland Village,Gainesville,50.0
Highland Village,Watauga,54.0
Highland Village,San Antonio,104.0
Highland Village,Flower Mound,13288.0
Highland Village,Carrollton,1089.0
Highland Village,Lewisville,16455.0
Highland Village,Denton,354.0
Highland Village,Southlake,100.0
Highland Village,Coppell,992.0
Highland Village,Hebron,204.0
Highland Village,Plano,1038.0
Highland Village,Arlington,129.0
Highland Village,North Richland Hills,50.0
Highland Village,College Station,150.0
Highland Village,Marshall,175.0
Highland Village,Bedford,50.0
Highland Village,Stephenville,54.0
Highland Village,McKinney,104.0
Highland Village,Pantego,108.0
Highland Village,Hurst,50.0
Highland Village,Amarillo,50.0
Highland Village,Dallas,2382.0
Highland Village,Grapevine,1141.0
Highland Village,Fort Worth,333.0
Highland Village,Balch Springs,50.0
Highland Village,Addison,50.0
Highland Village,Houston,154.0
Henrietta,Allen,42.0
Henrietta,Frisco,42.0
Henrietta,Pampa,42.0
Henrietta,Nocona,85.0
Henrietta,Electra,42.0
Henrietta,Lampasas,63.0
Henrietta,Gainesville,85.0
Henrietta,Wichita Falls,7460.0
Henrietta,Lewisville,53.0
Henrietta,Springtown,85.0
Henrietta,Quanah,42.0
Henrietta,Stephenville,42.0
Henrietta,Austin,85.0
Henrietta,Galveston,42.0
Henrietta,Dallas,42.0
Brady,Del Rio,51.0
Brady,San Angelo,1625.0
Brady,Llano,51.0
Brady,Garland,102.0
Brady,Mason,205.0
Brady,San Antonio,153.0
Brady,Coppell,51.0
Brady,College Station,51.0
Brady,Brownwood,474.0
Brady,Seguin,51.0
Brady,Dallas,102.0
Brady,Grapevine,51.0
Brady,Copperas Cove,51.0
Brady,Odessa,51.0
Brady,Midland,204.0
Orange,Longview,65.0
Orange,Nederland,328.0
Orange,Port Arthur,1397.0
Orange,Port Neches,65.0
Orange,Universal City,66.0
Orange,Kountze,130.0
Orange,Corsicana,66.0
Orange,Webster,65.0
Orange,San Antonio,131.0
Orange,Baytown,66.0
Orange,McAllen,65.0
Orange,Mission,65.0
Orange,San Benito,65.0
Orange,Harlingen,130.0
Orange,Corpus Christi,66.0
Orange,West Orange,3217.0
Orange,Terrell,132.0
Orange,Beaumont,3779.0
Orange,Dallas,66.0
Orange,Grapevine,65.0
Orange,La Porte,65.0
Orange,Groves,263.0
Orange,Houston,459.0
Orange,Buna,65.0
Gregory,George West,78.0
Gregory,Portland,5484.0
Gregory,Tomball,78.0
Gregory,San Antonio,78.0
Gregory,Taft,78.0
Gregory,Corpus Christi,3528.0
Gregory,Ingleside,468.0
Gregory,Austin,78.0
Gregory,Aransas Pass,234.0
Gregory,Addison,78.0
Gregory,Rancho Chico,234.0
Monahans,Del Rio,59.0
Monahans,Eagle Pass,59.0
Monahans,Andrews,119.0
Monahans,Huntsville,59.0
Monahans,George West,59.0
Monahans,Pecos,818.0
Monahans,Fort Stockton,59.0
Monahans,Snyder,59.0
Monahans,San Antonio,59.0
Monahans,Tyler,59.0
Monahans,McAllen,59.0
Monahans,Kermit,550.0
Monahans,Alamo,59.0
Monahans,Weslaco,59.0
Monahans,Grapevine,59.0
Monahans,Odessa,3987.0
Monahans,Midland,1024.0
Port Lavaca,Victoria,6628.0
Port Lavaca,Sugar Land,184.0
Port Lavaca,Alice,76.0
Port Lavaca,Portland,67.0
Port Lavaca,Southside Place,67.0
Port Lavaca,San Antonio,210.0
Port Lavaca,Texas City,67.0
Port Lavaca,Arlington,76.0
Port Lavaca,Bay City,76.0
Port Lavaca,McAllen,294.0
Port Lavaca,Mission,84.0
Port Lavaca,Pharr,143.0
Port Lavaca,Kirbyville,134.0
Port Lavaca,Brownsville,76.0
Port Lavaca,Seguin,76.0
Port Lavaca,Corpus Christi,1164.0
Port Lavaca,New Braunfels,210.0
Port Lavaca,Austin,134.0
Port Lavaca,Beeville,67.0
Port Lavaca,Odessa,76.0
Port Lavaca,Houston,1084.0
Port Lavaca,Rancho Chico,67.0
Sweetwater,Texarkana,216.0
Sweetwater,Abilene,3278.0
Sweetwater,Childress,74.0
Sweetwater,Greenville,114.0
Sweetwater,Brownfield,64.0
Sweetwater,Plainview,64.0
Sweetwater,San Marcos,74.0
Sweetwater,San Angelo,166.0
Sweetwater,Garland,51.0
Sweetwater,Lubbock,115.0
Sweetwater,Granbury,51.0
Sweetwater,Snyder,333.0
Sweetwater,San Antonio,63.0
Sweetwater,Plano,129.0
Sweetwater,Arlington,64.0
Sweetwater,Big Spring,180.0
Sweetwater,Colorado City,593.0
Sweetwater,Taylor,64.0
Sweetwater,Brownwood,74.0
Sweetwater,Dallas,51.0
Sweetwater,Grapevine,324.0
Sweetwater,Odessa,166.0
Sweetwater,Midland,296.0
Sweetwater,Cienegas Terrace,51.0
Sweetwater,Potosi,64.0
Whitney,Victoria,76.0
Whitney,Cleburne,229.0
Whitney,Bellmead,76.0
Whitney,Hillsboro,614.0
Whitney,Benbrook,96.0
Whitney,South Mountain,76.0
Whitney,Waco,228.0
Mexia,Fairfield,208.0
Mexia,Corsicana,139.0
Mexia,Bellmead,523.0
Mexia,San Antonio,69.0
Mexia,Palestine,139.0
Mexia,The Colony,69.0
Mexia,Coppell,138.0
Mexia,Waco,138.0
Mexia,Dallas,207.0
Mexia,Midland,69.0
Woodville,Sherman,64.0
Woodville,San Antonio,128.0
Woodville,Palestine,128.0
Woodville,Tyler,64.0
Woodville,Jasper,448.0
Woodville,Kirbyville,64.0
Woodville,College Station,128.0
Woodville,Lufkin,592.0
Woodville,Beaumont,320.0
Woodville,Houston,192.0
Uvalde,Del Rio,181.0
Uvalde,Eagle Pass,1038.0
Uvalde,Childress,57.0
Uvalde,Plainview,83.0
Uvalde,San Angelo,115.0
Uvalde,Garland,57.0
Uvalde,Webster,57.0
Uvalde,San Antonio,2168.0
Uvalde,Arlington,329.0
Uvalde,Hillsboro,57.0
Uvalde,Waco,57.0
Uvalde,Idalou,67.0
Uvalde,Corpus Christi,114.0
Uvalde,Galveston,200.0
Uvalde,Laredo,67.0
Uvalde,Beeville,67.0
Uvalde,Midland,57.0
Uvalde,Houston,315.0
Uvalde,Cross Mountain,115.0
Andrews,Colleyville,62.0
Andrews,Anthony,62.0
Andrews,El Paso,124.0
Andrews,Eagle Pass,61.0
Andrews,Frisco,61.0
Andrews,Abilene,61.0
Andrews,Sugar Land,61.0
Andrews,Monahans,122.0
Andrews,Sweetwater,122.0
Andrews,Nocona,62.0
Andrews,Brownfield,246.0
Andrews,Plainview,123.0
Andrews,Levelland,199.0
Andrews,San Angelo,61.0
Andrews,Lubbock,509.0
Andrews,Wolfforth,61.0
Andrews,Pecos,184.0
Andrews,Gainesville,62.0
Andrews,Big Spring,428.0
Andrews,Bryan,62.0
Andrews,College Station,62.0
Andrews,Kermit,184.0
Andrews,McKinney,61.0
Andrews,Amarillo,122.0
Andrews,Dallas,139.0
Andrews,Grapevine,62.0
Andrews,Fort Worth,62.0
Andrews,Clyde,78.0
Andrews,Odessa,8287.0
Andrews,Midland,5168.0
Andrews,Houston,248.0
Burkburnett,Hutchins,44.0
Burkburnett,Sweetwater,89.0
Burkburnett,Bellmead,44.0
Burkburnett,Wichita Falls,15461.0
Burkburnett,Carrollton,44.0
Burkburnett,Lewisville,44.0
Burkburnett,Denton,88.0
Burkburnett,Plano,234.0
Burkburnett,Arlington,134.0
Burkburnett,Graham,44.0
Burkburnett,Waco,44.0
Burkburnett,Lake Worth,44.0
Burkburnett,Amarillo,44.0
Burkburnett,Galveston,89.0
Burkburnett,Fort Worth,44.0
Burkburnett,Addison,44.0
Burkburnett,Houston,88.0
Lake Jackson,Stafford,380.0
Lake Jackson,Victoria,104.0
Lake Jackson,Midlothian,54.0
Lake Jackson,South Houston,63.0
Lake Jackson,Fairfield,63.0
Lake Jackson,West University Place,50.0
Lake Jackson,Richmond,104.0
Lake Jackson,Rosenberg,153.0
Lake Jackson,Sugar Land,616.0
Lake Jackson,Orange,48.0
Lake Jackson,Port Lavaca,60.0
Lake Jackson,Angleton,3658.0
Lake Jackson,Freeport,4594.0
Lake Jackson,Clute,30143.0
Lake Jackson,Mansfield,81.0
Lake Jackson,Conroe,57.0
Lake Jackson,Alvin,703.0
Lake Jackson,Richwood,2068.0
Lake Jackson,Hitchcock,114.0
Lake Jackson,La Marque,425.0
Lake Jackson,San Marcos,127.0
Lake Jackson,Fort Stockton,33.0
Lake Jackson,Webster,466.0
Lake Jackson,Pasadena,462.0
Lake Jackson,San Antonio,701.0
Lake Jackson,Baytown,48.0
Lake Jackson,Texas City,628.0
Lake Jackson,Palestine,127.0
Lake Jackson,Arlington,156.0
Lake Jackson,Bay City,190.0
Lake Jackson,Dickinson,98.0
Lake Jackson,Mineola,48.0
Lake Jackson,Madisonville,48.0
Lake Jackson,College Station,249.0
Lake Jackson,Edgecliff Village,50.0
Lake Jackson,Killeen,102.0
Lake Jackson,Meadows Place,50.0
Lake Jackson,Seabrook,48.0
Lake Jackson,Jefferson,33.0
Lake Jackson,Corpus Christi,176.0
Lake Jackson,West Orange,48.0
Lake Jackson,New Braunfels,126.0
Lake Jackson,Alamo,54.0
Lake Jackson,Austin,126.0
Lake Jackson,Beaumont,211.0
Lake Jackson,Missouri City,239.0
Lake Jackson,Pearland,57.0
Lake Jackson,Galveston,2398.0
Lake Jackson,Grapevine,111.0
Lake Jackson,Friendswood,268.0
Lake Jackson,La Porte,111.0
Lake Jackson,Odessa,57.0
Lake Jackson,Bellaire,57.0
Lake Jackson,Houston,4646.0
Lake Jackson,Batesville,33.0
Lake Jackson,Atascocita,57.0
Lake Jackson,Channelview,105.0
Lake Jackson,Cinco Ranch,54.0
Lake Jackson,Cloverleaf,50.0
Lake Jackson,The Woodlands,105.0
Lake Jackson,Rendon,67.0
Lake Jackson,Wild Peach Village,909.0
Angleton,Stafford,61.0
Angleton,Double Oak,61.0
Angleton,Lake Jackson,6326.0
Angleton,Freeport,322.0
Angleton,Clute,967.0
Angleton,Alvin,827.0
Angleton,Richwood,61.0
Angleton,Pasadena,61.0
Angleton,Tyler,244.0
Angleton,College Station,122.0
Angleton,Seabrook,61.0
Angleton,Deer Park,61.0
Angleton,Austin,122.0
Angleton,Missouri City,61.0
Angleton,Galveston,305.0
Angleton,Dallas,61.0
Angleton,Friendswood,245.0
Angleton,Houston,305.0
Angleton,The Woodlands,61.0
Angleton,Wild Peach Village,245.0
Freeport,Sugar Land,73.0
Freeport,Lake Jackson,9995.0
Freeport,Angleton,368.0
Freeport,Clute,3135.0
Freeport,Alvin,147.0
Freeport,Richwood,147.0
Freeport,La Marque,73.0
Freeport,Webster,147.0
Freeport,Baytown,73.0
Freeport,Texas City,146.0
Freeport,Austin,73.0
Freeport,Beaumont,73.0
Freeport,Galveston,146.0
Freeport,La Porte,73.0
Freeport,Bellaire,73.0
Freeport,Houston,715.0
Freeport,Wild Peach Village,73.0
Clute,Stafford,119.0
Clute,Port Lavaca,55.0
Clute,Lake Jackson,18722.0
Clute,Angleton,803.0
Clute,Freeport,1585.0
Clute,Alvin,387.0
Clute,Richwood,638.0
Clute,La Marque,113.0
Clute,League City,64.0
Clute,Pasadena,193.0
Clute,San Antonio,193.0
Clute,Texas City,64.0
Clute,Bay City,129.0
Clute,Odem,64.0
Clute,Brownsville,110.0
Clute,Deer Park,55.0
Clute,New Braunfels,64.0
Clute,Yoakum,64.0
Clute,Beaumont,64.0
Clute,Galveston,64.0
Clute,Friendswood,64.0
Clute,Midland,64.0
Clute,Houston,293.0
Clute,The Woodlands,64.0
St. Hedwig,Converse,78.0
St. Hedwig,Windcrest,39.0
St. Hedwig,Kirby,39.0
St. Hedwig,Leon Valley,39.0
St. Hedwig,Live Oak,198.0
St. Hedwig,Hollywood Park,39.0
St. Hedwig,Huntsville,78.0
St. Hedwig,Universal City,2201.0
St. Hedwig,Selma,575.0
St. Hedwig,San Antonio,4174.0
St. Hedwig,Plano,79.0
St. Hedwig,Rockwall,198.0
St. Hedwig,Commerce,39.0
St. Hedwig,Floresville,39.0
St. Hedwig,Cibolo,39.0
St. Hedwig,Seguin,89.0
St. Hedwig,New Braunfels,435.0
St. Hedwig,Schertz,158.0
St. Hedwig,Houston,78.0
St. Hedwig,Lackland AFB,39.0
St. Hedwig,Randolph AFB,79.0
Mansfield,Colleyville,244.0
Mansfield,Temple,166.0
Mansfield,Converse,42.0
Mansfield,Frisco,654.0
Mansfield,Midlothian,1670.0
Mansfield,Double Oak,42.0
Mansfield,Crowley,208.0
Mansfield,Duncanville,467.0
Mansfield,Farmers Branch,621.0
Mansfield,Irving,2818.0
Mansfield,Abilene,144.0
Mansfield,Copper Canyon,42.0
Mansfield,Hollywood Park,50.0
Mansfield,Highland Park,94.0
Mansfield,Longview,205.0
Mansfield,Georgetown,49.0
Mansfield,Burleson,162.0
Mansfield,Cleburne,328.0
Mansfield,Giddings,47.0
Mansfield,Round Rock,99.0
Mansfield,San Angelo,192.0
Mansfield,Garland,297.0
Mansfield,Corsicana,118.0
Mansfield,Azle,96.0
Mansfield,Saginaw,120.0
Mansfield,Westworth Village,53.0
Mansfield,Weatherford,23.0
Mansfield,Sherman,47.0
Mansfield,Granbury,145.0
Mansfield,Bellmead,59.0
Mansfield,Watauga,265.0
Mansfield,Keller,213.0
Mansfield,San Antonio,427.0
Mansfield,Wichita Falls,190.0
Mansfield,Little Elm,49.0
Mansfield,Flower Mound,195.0
Mansfield,The Colony,94.0
Mansfield,Carrollton,1077.0
Mansfield,Lewisville,603.0
Mansfield,Denton,99.0
Mansfield,Southlake,339.0
Mansfield,Coppell,580.0
Mansfield,Hebron,53.0
Mansfield,Plano,860.0
Mansfield,Arlington,66698.0
Mansfield,North Richland Hills,857.0
Mansfield,Tyler,99.0
Mansfield,Rockwall,54.0
Mansfield,Graham,49.0
Mansfield,Big Spring,47.0
Mansfield,McAllen,47.0
Mansfield,Commerce,42.0
Mansfield,Madisonville,50.0
Mansfield,Hillsboro,82.0
Mansfield,Waxahachie,94.0
Mansfield,Brenham,94.0
Mansfield,College Station,143.0
Mansfield,Dalworthington Gardens,365.0
Mansfield,Everman,47.0
Mansfield,Forest Hill,913.0
Mansfield,Killeen,47.0
Mansfield,Marshall,49.0
Mansfield,Lufkin,49.0
Mansfield,Bedford,605.0
Mansfield,White Settlement,47.0
Mansfield,Benbrook,594.0
Mansfield,Kennedale,1073.0
Mansfield,Euless,498.0
Mansfield,Waco,99.0
Mansfield,Prosper,42.0
Mansfield,McKinney,220.0
Mansfield,Lake Worth,141.0
Mansfield,Pantego,1401.0
Mansfield,Richland Hills,84.0
Mansfield,River Oaks,47.0
Mansfield,Hurst,1891.0
Mansfield,Haltom City,234.0
Mansfield,Terrell,94.0
Mansfield,Schertz,47.0
Mansfield,Austin,109.0
Mansfield,Cedar Hill,1422.0
Mansfield,Grand Prairie,4563.0
Mansfield,Amarillo,50.0
Mansfield,Glen Rose,50.0
Mansfield,Galveston,376.0
Mansfield,Dallas,9662.0
Mansfield,Richardson,452.0
Mansfield,Grapevine,4749.0
Mansfield,Fort Worth,9185.0
Mansfield,Laredo,50.0
Mansfield,DeSoto,141.0
Mansfield,Odessa,42.0
Mansfield,University Park,138.0
Mansfield,Addison,436.0
Mansfield,Bellaire,59.0
Mansfield,Midland,97.0
Mansfield,Houston,553.0
Mansfield,Aldine,23.0
Mansfield,Lackland AFB,50.0
Mansfield,Rendon,899.0
Conroe,Stafford,65.0
Conroe,Victoria,108.0
Conroe,Magnolia,184.0
Conroe,Fairfield,68.0
Conroe,Galena Park,52.0
Conroe,Hunters Creek Village,78.0
Conroe,Richmond,52.0
Conroe,Rosenberg,52.0
Conroe,Sugar Land,160.0
Conroe,Lake Jackson,52.0
Conroe,Huntsville,377.0
Conroe,Alvin,52.0
Conroe,Portland,52.0
Conroe,Tomball,264.0
Conroe,Pasadena,156.0
Conroe,Texas City,54.0
Conroe,The Colony,52.0
Conroe,Plano,182.0
Conroe,Madisonville,104.0
Conroe,College Station,52.0
Conroe,Mont Belvieu,52.0
Conroe,Jefferson,104.0
Conroe,Deer Park,52.0
Conroe,Corpus Christi,52.0
Conroe,Galveston,108.0
Conroe,Fort Worth,104.0
Conroe,Addison,54.0
Conroe,Midland,52.0
Conroe,Houston,3289.0
Conroe,Aldine,52.0
Conroe,Atascocita,52.0
Conroe,Buna,52.0
Conroe,The Woodlands,3439.0
Highland Park,Allen,74.0
Highland Park,Frisco,394.0
Highland Park,Farmers Branch,1080.0
Highland Park,Irving,386.0
Highland Park,Wilmer,39.0
Highland Park,Garland,268.0
Highland Park,Mineral Wells,84.0
Highland Park,Watauga,208.0
Highland Park,San Antonio,79.0
Highland Park,Carrollton,149.0
Highland Park,Lewisville,251.0
Highland Park,Southlake,39.0
Highland Park,Coppell,74.0
Highland Park,Plano,831.0
Highland Park,Tyler,39.0
Highland Park,College Station,84.0
Highland Park,Waco,207.0
Highland Park,McKinney,84.0
Highland Park,Hurst,39.0
Highland Park,Haltom City,39.0
Highland Park,Austin,123.0
Highland Park,Amarillo,84.0
Highland Park,Dallas,30404.0
Highland Park,Richardson,672.0
Highland Park,Grapevine,1421.0
Highland Park,Fort Worth,117.0
Highland Park,Clyde,74.0
Highland Park,University Park,14220.0
Highland Park,Addison,563.0
Highland Park,Houston,242.0
Longview,Stafford,107.0
Longview,Texarkana,50.0
Longview,Frisco,46.0
Longview,Paris,50.0
Longview,Winnsboro,50.0
Longview,Gilmer,1751.0
Longview,Duncanville,102.0
Longview,Irving,115.0
Longview,Mount Pleasant,188.0
Longview,Sugar Land,80.0
Longview,Mansfield,90.0
Longview,Atlanta,253.0
Longview,Huntsville,171.0
Longview,Whitehouse,150.0
Longview,Garland,149.0
Longview,Watauga,50.0
Longview,Pasadena,50.0
Longview,Keller,50.0
Longview,Flower Mound,45.0
Longview,Carrollton,96.0
Longview,Lewisville,154.0
Longview,Denton,112.0
Longview,Plano,363.0
Longview,Arlington,335.0
Longview,Tyler,3668.0
Longview,Rockwall,169.0
Longview,Kemah,46.0
Longview,Mineola,195.0
Longview,Sulphur Springs,57.0
Longview,Jacksonville,157.0
Longview,College Station,286.0
Longview,Pittsburg,131.0
Longview,Daingerfield,184.0
Longview,Marshall,1263.0
Longview,Lufkin,227.0
Longview,Euless,171.0
Longview,Henderson,1397.0
Longview,Kermit,50.0
Longview,Waco,90.0
Longview,McKinney,85.0
Longview,Seabrook,178.0
Longview,Jefferson,103.0
Longview,Mount Vernon,45.0
Longview,Hurst,162.0
Longview,Deer Park,50.0
Longview,Corpus Christi,46.0
Longview,Terrell,95.0
Longview,Austin,230.0
Longview,White Oak,1500.0
Longview,Kilgore,3436.0
Longview,Missouri City,80.0
Longview,Galveston,102.0
Longview,Dallas,1853.0
Longview,Grapevine,723.0
Longview,Fort Worth,523.0
Longview,Friendswood,56.0
Longview,Gladewater,192.0
Longview,DeSoto,45.0
Longview,University Park,156.0
Longview,Midland,230.0
Longview,Houston,670.0
Longview,Aldine,45.0
Longview,Atascocita,85.0
Longview,The Woodlands,170.0
Bonham,Frisco,120.0
Bonham,Denison,543.0
Bonham,Sherman,181.0
Bonham,Woodway,120.0
Bonham,Plano,600.0
Bonham,McKinney,272.0
Bonham,Dallas,120.0
Bonham,Richardson,120.0
Atlanta,Texarkana,2645.0
Atlanta,Allen,82.0
Atlanta,Mount Pleasant,65.0
Atlanta,Longview,409.0
Atlanta,Sulphur Springs,65.0
Atlanta,College Station,163.0
Atlanta,Marshall,131.0
Atlanta,Henderson,65.0
Atlanta,Jefferson,65.0
Atlanta,Pearland,98.0
Atlanta,Galveston,196.0
Atlanta,Dallas,65.0
Nederland,Victoria,44.0
Nederland,Roma,55.0
Nederland,Sugar Land,53.0
Nederland,Woodville,55.0
Nederland,Lake Jackson,262.0
Nederland,Clute,55.0
Nederland,Port Arthur,24522.0
Nederland,Port Neches,2761.0
Nederland,San Marcos,55.0
Nederland,Pasadena,188.0
Nederland,Texas City,100.0
Nederland,Southlake,55.0
Nederland,North Richland Hills,110.0
Nederland,Jasper,517.0
Nederland,Kirbyville,44.0
Nederland,College Station,50.0
Nederland,Lufkin,50.0
Nederland,Mont Belvieu,107.0
Nederland,Corpus Christi,159.0
Nederland,West Orange,197.0
Nederland,Beaumont,13134.0
Nederland,Galveston,412.0
Nederland,Dallas,176.0
Nederland,Fort Worth,55.0
Nederland,La Porte,105.0
Nederland,Laredo,55.0
Nederland,Groves,2787.0
Nederland,Houston,852.0
Nederland,Aldine,55.0
Nederland,Atascocita,44.0
Nederland,Bolivar Peninsula,166.0
Nederland,Buna,53.0
Nederland,Channelview,44.0
Nederland,The Woodlands,88.0
Port Arthur,Victoria,76.0
Port Arthur,Eagle Pass,113.0
Port Arthur,Irving,41.0
Port Arthur,Brady,76.0
Port Arthur,Orange,569.0
Port Arthur,Woodville,70.0
Port Arthur,Nederland,13706.0
Port Arthur,Port Neches,3244.0
Port Arthur,Huntsville,64.0
Port Arthur,Kountze,105.0
Port Arthur,George West,163.0
Port Arthur,Giddings,44.0
Port Arthur,Llano,76.0
Port Arthur,Garland,128.0
Port Arthur,Southside Place,49.0
Port Arthur,Webster,41.0
Port Arthur,Pasadena,113.0
Port Arthur,San Antonio,172.0
Port Arthur,Baytown,209.0
Port Arthur,Texas City,256.0
Port Arthur,Plano,41.0
Port Arthur,Tyler,41.0
Port Arthur,Dickinson,64.0
Port Arthur,Mission,70.0
Port Arthur,San Augustine,64.0
Port Arthur,Jasper,252.0
Port Arthur,Killeen,44.0
Port Arthur,Lufkin,76.0
Port Arthur,Mont Belvieu,190.0
Port Arthur,Brownsville,44.0
Port Arthur,Waco,41.0
Port Arthur,Deer Park,64.0
Port Arthur,Corpus Christi,41.0
Port Arthur,West Orange,64.0
Port Arthur,New Braunfels,70.0
Port Arthur,Beaumont,14770.0
Port Arthur,Galveston,390.0
Port Arthur,Dallas,41.0
Port Arthur,Grapevine,153.0
Port Arthur,Bellaire,70.0
Port Arthur,Groves,20775.0
Port Arthur,Houston,2790.0
Port Arthur,Batesville,113.0
Port Arthur,Atascocita,70.0
Port Arthur,Bolivar Peninsula,204.0
Port Arthur,Channelview,64.0
Port Arthur,The Woodlands,149.0
Port Neches,Orange,186.0
Port Neches,Woodville,42.0
Port Neches,Nederland,9393.0
Port Neches,Port Arthur,15428.0
Port Neches,Kountze,84.0
Port Neches,Lampasas,51.0
Port Neches,San Antonio,51.0
Port Neches,Baytown,42.0
Port Neches,Palestine,51.0
Port Neches,Jasper,42.0
Port Neches,Kirbyville,42.0
Port Neches,College Station,42.0
Port Neches,Corpus Christi,42.0
Port Neches,West Orange,42.0
Port Neches,Austin,182.0
Port Neches,Cedar Hill,102.0
Port Neches,Beaumont,6224.0
Port Neches,Galveston,219.0
Port Neches,Grapevine,84.0
Port Neches,Fort Worth,42.0
Port Neches,Midland,42.0
Port Neches,Groves,4789.0
Port Neches,Houston,844.0
Port Neches,Atascocita,42.0
Port Neches,Bolivar Peninsula,52.0
Port Neches,Buna,51.0
Port Neches,The Woodlands,177.0
